time_s,fx,fy,fz,tx,ty,tz,x,y,z,phase
0.0010000000002037268,52.15336337370056,263.3061547594547,165.88615971696535,-9.628250770513226,11.158300478147005,-12.006672036819216,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.001999999999497959,61.973723671150836,197.9808808178534,123.91457672143888,-10.002509083296939,5.299179252596718,-11.99944347502602,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.0029999999997016857,121.70487434372973,190.73342589150462,146.03661030934123,-14.39098692895462,1.1331852757809722,-6.429704002352879,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.007999999999810825,185.07676728214182,155.20664399971923,116.86279654318857,-5.232274942683425,-3.416942523738048,-5.125498289472155,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.010000000000218279,188.2362797608482,200.93477744372618,-6.051426687289251,-5.442089154078079,-3.755798970046746,8.395385395650159,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.011999999999716238,179.32942619567515,358.5668151041042,-99.73409517002011,2.754698505029477,-2.3667631685627226,-16.07112125686644,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.014000000000123691,60.36110457510061,118.87607374923336,170.09584633823002,-5.779527746783673,4.743743286593124,-12.00016694545293,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.01599999999962165,59.58250592579344,68.11161748979075,142.876197869077,-3.4343628165547107,4.783960833406387,12.00057206069494,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.018000000000029104,-16.47786301789487,92.08169723372079,140.78215642773188,-8.533738148539584,-6.863740532997798,12.011543033711174,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.019999999999527063,116.60904100764779,70.65594095066184,52.93263866900334,-6.369115882637216,3.179117319528708,-16.14502791717235,0.3430277639357827,0.19532038135518057,0.037215138662180555,F=-2.0N
0.02099999999973079,-91.40376181533799,31.72860855527925,86.51713090215068,-2.89917632446551,-3.9138044762101956,12.004501482002972,0.3420907855223651,0.19474707702340016,0.03719807365291435,F=-2.0N
0.021999999999934516,64.31538212106064,15.698251265517605,-49.81909796308548,-4.2970595606994415,4.924350803206184,-13.580712793561052,0.3420907855223651,0.19474707702340016,0.03719807365291435,F=-2.0N
